compound,rev_score_sum,n_clusters
CPC017 A375 6H-cyclosporine-10.0,0.9721755683280462,20
CPC004 HA1E 24H-paroxetine hydrochloride-10.0,0.9718757859844648,19
CPC006 MCF7 24H-BRD-K12184916-0.63,0.9716330608758209,20
CPC006 A375 24H-sid 26681509-88.8,0.9711826754582276,19
LJP006 LNCAP 3H-QL-X-138-3.33,0.9704036993741596,20
CPC006 SNGM 6H-bms-536924-11.1,0.9702631244382344,20
CPC014 PC3 24H-v2264-10.0,0.9701299472663463,16
LJP006 BT20 24H-OSI-027-1.11,0.9691322299796321,20
CPC006 VCAP 24H-BRD-A36630025-0.35,0.9689535659551508,20
CPC001 HCC515 24H-oxindole i-10.0,0.9688989332389804,19
CPC014 PC3 6H-s1118-10.0,0.9688105730450396,18
LJP007 MCF7 24H-A66-10,0.9684884456416045,20
CPC006 PC3 24H-sid 26681509-88.8,0.9682716928248798,20
LJP007 HA1E 24H-HG-14-10-04-1.11,0.9680800739287041,20
CPC004 VCAP 6H-norpramin-10.0,0.9674362511253268,17
LJP009 PC3 24H-dasatinib-0.04,0.967068162880873,20
CPC006 EFO27 6H-teniposide-1.25,0.9667543425706493,20
CPC019 HT29 6H-BRD-K50204028-10.0,0.9665726406882722,18
LJP006 SKBR3 3H-GSK-2126458-1.11,0.9661102875668582,20
CPC014 A375 6H-stock1n-27488-10.0,0.9658147863711132,20
CPC019 PC3 24H-BRD-K86027709-10.0,0.9657820270071964,8
CPC013 VCAP 6H-BRD-K09854848-10.0,0.9653355958993146,19
CPC013 MCF7 6H-BRD-K19166598-10.0,0.9651074442496972,14
CPC001 PC3 24H-sr 49059-10.0,0.9650440451979053,15
CPC012 PC3 6H-k784-3187-10.0,0.9648620714151901,20
CPC012 HA1E 6H-12k-516s-10.0,0.9648461900242994,18
CPC019 HA1E 6H-BRD-K00007652-10.0,0.9646092218927786,19
CPC016 A549 6H-sb 200646 hydrochloride-10.0,0.9645072860703724,20
CPC001 HA1E 24H-cyclosporin a-10.0,0.9641561769007903,20
LJP005 HEPG2 24H-neratinib-0.12,0.9638375169013005,20
CPC014 SKB 24H-e3380-10.0,0.9637985490148504,20
CPC013 MCF7 24H-BRD-K80346834-10.0,0.9631488615293051,20
LJP006 SKBR3 3H-nintedanib-10,0.9628050934138532,20
LJP005 MDAMB231 3H-AZD-8330-0.12,0.9622004082283684,18
CPC012 MCF7 24H-BRD-K78559095-10.0,0.9618675233170172,18
CPC002 PC3 24H-kenpaullone-10.0,0.9618381666301921,12
CPC007 PC3 6H-fu jmbii227b-10.0,0.9615996161812281,2
CPC006 TYKNU 6H-narciclasine-10.0,0.9614743195986193,20
CPC014 PC3 6H-BRD-K70161581-10.0,0.9614008732468939,20
CPC014 HCC515 6H-BRD-K88551539-10.0,0.9613849631310126,17
CPC013 HT29 6H-BRD-K23657553-10.0,0.9613448420968391,12
CPC012 HCC515 6H-bas 00535043-10.0,0.9610841071710926,20
CPC013 VCAP 6H-mls-0390945.0001-10.0,0.9609288730958334,17
CPC005 A375 6H-splitomicin-10.0,0.9606961904200624,17
CPC006 T3M10 6H-b675700.cdx-0.04,0.9605578907961623,20
CPC006 VCAP 24H-2-fluoropalmitic acid-44.4,0.9604561818695465,20
CPC018 A375 6H-parthenolide-10.0,0.9603281248525803,20
CPC016 MCF7 24H-pi 828-10.0,0.9602922267815078,20
CPC012 VCAP 6H-1483-0018-10.0,0.9602645421204987,18
CPC006 SKMEL28 6H-(-)-gallocatechin gallate-88.8,0.9596899880001999,20
CPC014 NEU 24H-v4877-10.0,0.9594291800212937,20
CPC006 A549 24H-bjm-ctd2-9-10.0,0.9591576320773092,20
CPC006 A549 6H-mln4924-11.1,0.9591440668984266,20
CPC019 A549 24H-BRD-A54077041-10.0,0.9583122147948737,19
CPC010 HEPG2 6H-BRD-K81538844-10.0,0.9582254512047288,19
CPC007 MCF7 24H-BRD-K27484191-10.0,0.9581111834940732,20
CPC006 PC3 24H-azd8055-10.0,0.957913608746918,20
CPC006 SW620 6H-tpca-1-10.0,0.9577894414728851,20
CPC014 HEPG2 6H-BRD-A11702965-10.0,0.9574937905326328,20
LJP009 HT29 24H-regorafenib-10,0.9572114250136006,20
CPC014 HT29 6H-vorinostat-10.0,0.957152131884016,20
CPC006 TYKNU 6H-tl hras26 brd-k01877528-10.0,0.9563589013017655,19
CPC012 NEU 24H-t7765-10.0,0.9563006422931978,18
CPC008 MCF7 24H-BRD-K53780220-10.0,0.9552193381072189,20
CPC015 A549 24H-exemestane-10.0,0.9550985369120262,19
CPC014 VCAP 24H-gr-109-10.0,0.955042920715383,20
"CPC006 NCIH2073 6H-2,5-dideoxyadenosine-10.0",0.9543123800952114,20
CPC010 MCF7 24H-mls-0425590.0001-10.0,0.9540694226756348,17
CPC006 VCAP 24H-sb 216763-10.0,0.9539600518638953,19
CPC018 A549 6H-medrysone-10.0,0.9537644162166582,19
CPC006 PL21 6H-teniposide-1.25,0.9534940085765908,20
CPC017 HEPG2 6H-chlorpromazine-10.0,0.9531780968275236,17
CPC006 SW480 6H-BRD-K17140735-11.1,0.9531702975613024,20
CPC001 PC3 6H-gr 127935 hydrochloride-10.0,0.9527626737639077,18
CPC017 MCF7 24H-vorinostat-10.0,0.9523830961886053,20
CPC017 PHH 24H-mg-132-10.0,0.9521167647211286,19
CPC007 VCAP 6H-ncgc00188537-01-10.0,0.9520164385494244,6
LJP009 HCC515 24H-serdemetan-10,0.9513974330263808,19
CPC006 A375 24H-BRD-K28907958-11.1,0.9512443785458153,20
CPC005 A549 6H-hydrocortisone acetate-10.0,0.9508459198888829,20
CPC012 VCAP 24H-mls-0435555.0001-10.0,0.9507487947723261,10
CPC012 A549 6H-t5212475-10.0,0.9506153691276413,20
CPC005 VCAP 24H-triamcinolone diacetate-10.0,0.9504682766772874,8
CPC006 LOVO 6H-cay10594-20.0,0.9502949940954657,20
LJP008 HA1E 24H-GSK-1070916-3.33,0.9502878187974644,19
CPC016 A549 6H-budesonide-10.0,0.9495918245164076,20
CPC018 A549 24H-arp 101-10.0,0.9488852067989407,20
CPC013 HEPG2 6H-BRD-K09854848-10.0,0.9487300442516421,19
LJP005 HS578T 3H-LDN-193189-3.33,0.9478053203539538,20
CPC006 HA1E 24H-le 135-20.0,0.9478043006187746,20
CPC012 VCAP 24H-BRD-K90430314-10.0,0.947058563251334,5
CPC006 HCC515 6H-BRD-K86574132-48.0,0.9469535689226818,16
CPC016 MCF7 24H-dihydrosamidin-10.0,0.9464398029664407,14
CPC011 PC3 24H-tegaserod-10.0,0.9464036705156802,17
CPC020 A375 6H-5-azacytidine-10.0,0.9449702023583921,19
CPC019 MCF7 6H-BRD-K23931216-10.0,0.9442878306714007,18
CPC006 NCIH596 6H-curcubitacin i-10.0,0.9431202207066387,19
CPC006 RMUGS 6H-nsc 23766-160.0,0.9428629408392861,18
CPC002 VCAP 6H-formoterol hemifumarate-10.0,0.9426852125353866,13
CPC007 VCAP 24H-ncgc00183371-01-10.0,0.9425647850899013,20
CPC006 HT29 6H-BRD-K68548958-20.0,0.941487217919574,15
CPC015 A549 6H-amsacrine-10.0,0.9407026203998553,20
CPC014 SKB 24H-hy-11066-10.0,0.9407014166744907,16
LJP005 MCF7 24H-neratinib-10,0.9406344418764094,20
CPC006 HCC515 24H-curcubitacin i-10.0,0.9403682043233001,20
CPC006 HT115 6H-fk506-22.2,0.9398223581553437,20
CPC018 MCF7 6H-cyclosporin a-10.0,0.9386730979008965,19
CPC006 MCF7 24H-pi 103 hydrochloride-11.1,0.9383884249489238,13
CPC003 HA1E 24H-pq 401-10.0,0.9381814926928301,20
CPC004 VCAP 6H-liothyronine-10.0,0.938100650611029,18
CPC006 HA1E 6H-uk 356618-10.0,0.9376721589579498,12
CPC002 HCC515 24H-fccp-10.0,0.9375986145517166,20
CPC014 SKB 24H-s1084-10.0,0.9374244580625894,15
CPC006 PC3 6H-phorbol-12-myristate-13-acetate (pma)-10.0,0.9372217939661536,19
CPC006 SW948 6H-atorvastatin-10.0,0.9368932682506574,12
CPC006 HCC515 24H-tgx-115-160.0,0.9367703676805563,20
CPC018 HT29 6H-promazine hydrochloride-10.0,0.936756772400009,11
CPC010 A549 6H-beclomethasone-10.0,0.9366402652501694,20
CPC008 HCC515 6H-BRD-K10846167-10.0,0.9365535529574608,20
CPC019 A375 6H-BRD-K17953061-10.0,0.9363991382100377,20
CPC009 VCAP 24H-BRD-A43640821-10.0,0.936351606636588,20
LJP006 MDAMB231 3H-BI-2536-0.37,0.936083801081685,20
CPC016 MCF7 6H-ag 592-10.0,0.9360260620162104,17
CPC016 ASC 24H-graveoline-10.0,0.9356004859070142,15
CPC006 SKMEL28 6H-trichostatin a-10.0,0.9355969186173987,20
CPC002 PC3 24H-irinotecan hydrochloride trihydrate-10.0,0.9351159426332142,18
CPC004 HA1E 24H-raf1 kinase inhibitor i-10.0,0.9343206178429082,20
CPC008 MCF7 24H-vu0365114-2-10.0,0.9341658720844137,20
CPC010 PC3 24H-BRD-U86222656-10.0,0.9339740056069998,18
CPC019 HT29 6H-wortmannin-10.0,0.9339229060691214,19
CPC008 HEPG2 6H-vu0415113-1-10.0,0.9337329406801721,19
CPC014 VCAP 24H-l-6307-10.0,0.9337311242855294,19
CPC009 A549 24H-vorinostat-10.0,0.9336808941769342,20
CPC018 A549 24H-strophanthidin-10.0,0.9336013790773282,20
CPC013 A549 6H-h-5832-10.0,0.9328240054195751,20
CPC008 PC3 24H-vu0418947-2-10.0,0.9326135050208897,20
CPC020 PC3 24H-BRD-K41431262-10.0,0.9321397381187218,4
CPC020 PC3 6H-BRD-K78373679-10.0,0.9317160958315195,19
CPC012 HA1E 6H-BRD-K21672423-10.0,0.9316588617621745,20
CPC006 PC3 6H-bay 11-7821-10.0,0.9303725745639417,20
LJP009 HA1E 24H-JWE-035-1.11,0.9296686124443179,19
CPC013 MCF7 24H-c1386-10.0,0.9296244213870363,20
CPC007 VCAP 6H-BRD-K53987746-10.0,0.9295785600497786,8
CPC008 HT29 6H-BRD-K48654774-10.0,0.9295673276915126,16
CPC020 MCF7 24H-BRD-K94248251-10.0,0.9289052615791011,10
CPC013 VCAP 24H-BRD-K64606589-10.0,0.9288915154338817,20
CPC006 A673 6H-BRD-K25737009-40.0,0.9285385055465774,19
LJP005 A375 24H-withaferin-a-0.04,0.9281928874428056,20
CPC013 VCAP 6H-BRD-U68942961-10.0,0.9278617515424601,19
CPC008 A375 6H-BRD-K83151319-10.0,0.9276450395861995,19
CPC012 PC3 24H-t542500-10.0,0.9269610806201906,20
CPC008 HT29 6H-wortmannin-10.0,0.9269015447111397,20
CPC019 PC3 6H-BRD-K59563627-10.0,0.9268087153914135,12
CPC014 A375 6H-hy-50878-10.0,0.9264169970824458,17
CPC006 HCT116 6H-erk inhibitor 11e-0.5,0.9255386986600094,17
CPC011 PC3 6H-formoterol-10.0,0.9254195054995558,19
CPC005 A549 6H-lasalocid sodium-10.0,0.9246071249368866,16
CPC011 A549 24H-irinotecan hydrochloride trihydrate-10.0,0.9238769087427035,20
CPC014 HCC515 6H-s1017-10.0,0.9234764568491778,20
CPC006 HEPG2 6H-BRD-K49371609-0.09,0.9233540657416229,20
CPC006 AGS 6H-bx-795-10.0,0.9233460771913089,20
CPC014 SKB 24H-gr-237-10.0,0.9230251159961558,12
CPC013 VCAP 24H-np-003021-10.0,0.9228581578906726,20
CPC014 HA1E 6H-s1118-10.0,0.9226936324502972,18
CPC006 NCIH508 6H-phorbol-12-myristate-13-acetate (pma)-10.0,0.9222779769182538,19
LJP006 MCF10A 24H-PI-103-3.33,0.9217595482263965,20
CPC014 HT29 6H-st4062971-10.0,0.9217316862950872,11
CPC019 VCAP 24H-BRD-K91677732-10.0,0.9215012057062357,9
CPC006 PL21 6H-tyrphostin ag 1478-56.78,0.9213944456602263,20
CPC010 PC3 24H-stock1n-27488-10.0,0.9212836685752352,17
CPC004 PC3 6H-estradiol cypionate-10.0,0.9211245126638703,12
CPC001 HCC515 24H-rs 504393-10.0,0.9209356405401726,20
CPC018 HT29 6H-BRD-K77830450 (forskolin)-10.0,0.9206557918147529,7
CPC009 HEPG2 6H-BRD-K55722623-10.0,0.9206226876226035,14
CPC004 HEPG2 6H-vorinostat-10.0,0.9205899569914867,20
CPC006 A375 6H-pi 103 hydrochloride-11.1,0.9202368321026715,17
CPC006 NCIH2073 6H-mk-2206-10.0,0.9202340549250203,18
CPC014 MCF7 24H-BRD-A68739437-10.0,0.9202260944747286,20
CPC013 A375 6H-BRD-K58900438-10.0,0.9202097322677782,20
CPC011 PC3 6H-pioglitazone hydrochloride-10.0,0.9198980343814703,19
CPC020 VCAP 24H-BRD-K90543092-10.0,0.9197060085782065,18
CPC005 A549 24H-mitoxantrone dihydrochloride-10.0,0.9196951924054674,20
CPC005 HA1E 6H-cmpd-1-10.0,0.919236965210501,20
"CPC006 RMUGS 6H-l-690,488-10.0",0.9191579245192814,14
CPC006 OV7 6H-BRD-K54256913-10.0,0.9190735054624393,19
CPC006 SW620 6H-ym-155-0.31,0.918956573505775,20
CPC006 SKMEL28 6H-chaetocin-0.08,0.9188688603113098,20
CPC006 COV644 6H-temsirolimus,0.9183216161127139,19
CPC006 MCF7 6H-BRD-K53903639-80.0,0.9182347579959862,19
CPD003 MCF7 6H-toltrazuril-10.0,0.9182300403258595,20
CPC006 SKM1 6H-mk-0591-80.0,0.9182211331642873,20
CPC006 H1299 6H-bibr1532-80.0,0.917722874406184,19
CPC013 HT29 6H-BRD-K61175124-10.0,0.9175761576288958,3
CPC014 NPC 24H-BRD-K32927008-10.0,0.9175393408479663,16
CPC007 VCAP 6H-BRD-K27484191-10.0,0.917494129665207,12
CPC013 VCAP 24H-BRD-K06765193-10.0,0.917427547563763,18
CPC006 HEPG2 6H-dorsomorphin dihydrochloride-10.0,0.9173205581870574,20
LJP007 HEPG2 24H-masitinib-10,0.91711301923173,20
CPC006 U937 6H-sb 225002-11.1,0.9169009999020434,19
LJP009 A549 24H-ALW-II-38-3-10,0.9167021334935899,8
CPC010 VCAP 24H-geldanamycin-10.0,0.9159101732935422,19
CPC012 HT29 6H-s1030-10.0,0.915806348390814,19
CPC006 HCC515 6H-hli 373-10.0,0.9156723637342284,14
CPC006 A549 6H-tolazamide-10.0,0.9151588320168622,17
CPC013 HT29 6H-hy-50940-10.0,0.9148468925062612,13
CPC005 A549 24H-prozac-10.0,0.9144632361370141,20
CPC012 PC3 24H-a8674-10.0,0.9141771537500155,15
CPC006 SKM1 6H-y27632-4.0,0.9138260500132249,19
CPC008 HT29 6H-BRD-K10846167-10.0,0.9132363320411584,19
CPC006 HA1E 24H-pf 750-80.0,0.912911534212606,19
CPC017 HT29 6H-mg-132-10.0,0.9123878811306119,20
CPC006 HA1E 6H-auranofin-10.0,0.9120212646556713,19
CPC018 HT29 6H-fluspirilen-10.0,0.9118440605691569,13
CPC012 HT29 6H-BRD-K07023879-10.0,0.9117792451853499,9
CPC014 HA1E 6H-bl-009-10.0,0.9115274522435515,20
CPC014 HCC515 6H-BRD-U73238814-10.0,0.9114250918826885,20
CPC006 NCIH1694 6H-BRD-A36630025-0.35,0.9114170392355806,19
CPC006 HT115 6H-mw-a1-12-10.0,0.9106224930553481,20
CPC014 HCC515 6H-uzi/1930680-10.0,0.9103422452091431,20
CPC006 SW948 6H-BRD-K25737009-40.0,0.9098750354345959,19
CPC002 HA1E 6H-ciglitazone-10.0,0.9098611107128945,16
CPC006 HEPG2 6H-ct-200783-10.0,0.9093525004974058,16
CPC017 HEPG2 6H-wr 216174-10.0,0.9093014833250548,20
CPC018 MCF7 24H-rottlerin ncgc00025228-11-10.0,0.9092441084978969,20
CPC006 HCT116 6H-curcubitacin i-10.0,0.9088803827236782,19
CPC010 VCAP 24H-BRD-A84524947-10.0,0.9088636031897355,12
LJP006 HT29 24H-AZD-7762-3.33,0.908501495956493,20
CPC006 PC3 6H-mst- 312-11.1,0.9083841279625653,13
CPC006 SKLU1 6H-bi 2536-10.0,0.9081767900987033,20
CPC020 A375 6H-isotretinoin-10.0,0.9081301984544774,13
CPC006 A375 6H-geldanamycin-10.0,0.9080927053883946,18
CPC001 HCC515 24H-clobetasol propionate-10.0,0.9079655070631719,20
CPC002 HA1E 6H-aloisine a-10.0,0.9077933347628229,18
CPC006 CL34 6H-ag14361-25.0,0.9077277566004933,20
CPC006 T3M10 6H-salermide-120.0,0.9074196764360061,18
CPC006 A375 6H-temsirolimus,0.9068662255721073,1
CPC014 MCF7 24H-km 00927-10.0,0.9068592072113312,20
CPC011 VCAP 24H-cgs 15943-10.0,0.9066905884924965,20
CPC013 MCF7 24H-BRD-K72703948-10.0,0.9062766049771456,20
CPC007 A549 6H-ncgc00188740-01-10.0,0.9054704159123506,14
CPC009 VCAP 24H-BRD-A05565054-10.0,0.9054370658480958,17
CPC011 VCAP 24H-azelastine hcl-10.0,0.9053651198822372,16
CPC012 MCF7 24H-t5212475-10.0,0.9051230138220212,11
CPC014 VCAP 24H-ei-247-10.0,0.904684483638955,20
CPC014 MCF7 24H-hy-70044-10.0,0.9036455912846281,20
CPC004 PC3 24H-primaquine diphosphate-10.0,0.9035744760033771,5
CPC013 SKB 24H-BRD-K09854848-10.0,0.9035111761678115,10
CPC003 PC3 24H-hexamethylquercetagetin-10.0,0.9034741661936685,8
CPC006 U937 6H-mk-2206-10.0,0.9031531027367666,19
CPC011 A375 6H-trichostatin a-10.0,0.902375095080904,18
CPC014 HT29 6H-e3380-10.0,0.9012871626847304,18
CPC008 VCAP 6H-BRD-U88878891-10.0,0.9011797346620336,10
CPC005 MCF7 6H-metergoline-10.0,0.9011519931141951,18
CPC013 VCAP 24H-BRD-K76938712-10.0,0.9010844489901562,20
CPC005 PC3 6H-ala-ala-phe-cmk-10.0,0.9004310822585991,13
CPC011 VCAP 24H-calcitriol-10.0,0.9003352474018107,15
CPC013 HA1E 6H-BRD-K64606589-10.0,0.9000213722618293,20
CPC006 LOVO 6H-BRD-K12184916-0.63,0.8997438698186858,20
CPC002 HA1E 6H-anisomycin-10.0,0.8997293937857085,20
CPC012 PC3 6H-BRD-K88556033-10.0,0.8997218735358403,10
LJP008 MCF7 24H-GSK-1070916-10,0.8996940049663227,20
CPC014 A549 6H-BRD-K19540840-10.0,0.8996690373219824,20
"CPC001 PC3 6H-ici-162,846-10.0",0.8993388113845969,18
CPC006 DV90 6H-narciclasine-10.0,0.8988963485036365,19
CPC006 HT29 6H-BRD-K04853698-10.0,0.8986360856749729,20
CPC018 MCF7 24H-butein-10.0,0.8982895188683697,10
CPC020 PC3 6H-digoxin-10.0,0.897865987286191,20
CPD003 PC3 6H-fosfosal-10.0,0.8974833708350639,16
CPC001 HA1E 24H-jak3 inhibitor vi-10.0,0.8973910803526319,20
CPC020 A549 6H-BRD-K16533489-10.0,0.8969491136133257,20
CPC009 A549 24H-BRD-K11540476-10.0,0.8968013431941768,19
CPC005 MCF7 24H-indirubin-3-oxime-10.0,0.8966749285138219,12
CPC007 A549 6H-939792-14-0-10.0,0.8963050159369939,17
CPC012 MCF7 24H-BRD-K07023879-10.0,0.8962689959914238,19
CPC006 HT29 24H-ncgc00165289-01-0.35,0.896185576980538,20
LJP005 MCF7 3H-PD-184352-0.04,0.8958363401068592,20
CPC003 VCAP 24H-ppt-10.0,0.8958285681258977,19
LJP005 MDAMB231 24H-CYT387-10,0.8956565033315915,20
CPC011 VCAP 24H-carmofur-10.0,0.8956176321073501,16
CPC014 PC3 6H-b3063-10.0,0.8950522032463823,20
CPC009 A375 6H-BRD-K35133769-10.0,0.8947226624438925,9
CPC006 PL21 6H-bms-536924-11.1,0.8945189074539301,15
LJP009 MCF7 24H-GSK-429286A-0.04,0.8942728094585829,20
CPC015 MCF7 24H-nocodazole-10.0,0.8940173023274909,20
"CPC006 SW948 6H-l-690,488-10.0",0.8934959322891786,20
CPC006 LOVO 6H-pnu 74654-80.0,0.8933380884120713,19
CPC004 VCAP 24H-chlorpromazine-10.0,0.8928869045875669,4
CPC014 MCF7 6H-BRD-K70161581-10.0,0.8928313656493041,19
CPC006 PC3 24H-ver155008-11.1,0.8926158100677163,18
CPC014 HA1E 6H-BRD-K01436366-10.0,0.8923389828350348,20
CPC018 NPC 24H-m-chlorophenylbiguanide hydrochloride-10.0,0.8921676108222409,18
CPC006 LOVO 6H-ursolic acid-70.07,0.8920047084582257,19
CPC006 DV90 6H-ku 0060648 trihydrochloride-10.0,0.89199186327808,20
CPC009 MCF7 24H-BRD-K32112425-10.0,0.8917030447982803,18
CPC006 EFO27 6H-nicardipine hydrochloride-10.0,0.891275102448005,14
LJP008 MCF7 24H-methylstat-10,0.8905978915899424,20
CPC006 SW620 6H-fti-276 trifluoroacetate-10.0,0.8905698241250648,20
CPC019 HA1E 6H-BRD-K38340366-10.0,0.8904763712086685,15
CPC012 A375 6H-BRD-K87909389-10.0,0.890120022679737,20
CPC005 PC3 24H-rhodomyrtoxin-10.0,0.8890658730956094,18
CPC006 DV90 6H-quinacrine dihydrochloride dihydrate-10.0,0.8888249059975691,20
CPC018 NPC 24H-estradiol-10.0,0.8885352538988595,19
CPC008 A375 24H-ncgc00189555-02-10.0,0.8882065034958425,20
CPC016 A549 6H-ag 82-10.0,0.8880361606822135,18
CPC018 MCF7 6H-piceatannol-10.0,0.8876941385554377,17
CPC012 A375 6H-1483-0018-10.0,0.8875303610773029,20
CPC011 VCAP 6H-mifepristone-10.0,0.8873164019644171,10
CPC006 A375 6H-as605240-10.0,0.8873060465140858,18
CPC006 HEC108 6H-cay10594-20.0,0.8863871612353807,20
CPC006 A375 6H-azd8055-10.0,0.8863804180085695,11
CPC005 A375 24H-fgin-1-27-10.0,0.8859589565451762,18
CPC006 A549 24H-pp-110-22.2,0.8858498341022583,20
CPC014 MCF7 24H-BRD-U00779237-10.0,0.8854571910294191,20
LJP006 BT20 3H-QL-XII-47-0.04,0.8850454804854899,18
CPC012 HA1E 6H-bas 00535043-10.0,0.8843609423858299,20
CPC012 A375 6H-BRD-A20697603-10.0,0.8834683792457017,18
LJP008 PC3 24H-decitabine-1.11,0.8831983028051937,20
CPC008 PC3 24H-BRD-K33680967-10.0,0.8828455018569391,16
CPC001 PC3 6H-fk 888-10.0,0.8827786184997382,16
CPC015 PHH 24H-dactinomycin-10.0,0.882769781017163,20
CPC006 HT29 24H-BRD-K00317371-10.0,0.8826964283084193,18
CPC006 SW948 6H-m-3m3fbs-80.0,0.8821449859629933,18
CPC016 A549 24H-vincristine sulfate-10.0,0.8815580542923106,18
CPC008 MCF7 6H-ncgc00182609-01-10.0,0.8809831808356194,16
LJP007 A549 24H-INK-128-0.12,0.8808506811002397,20
CPC002 VCAP 6H-trapidil-10.0,0.8807489313001852,15
CPC009 HA1E 6H-BRD-A75301702-10.0,0.880672578572677,20
LJP005 MCF10A 3H-CYT387-3.33,0.8805242417755974,20
CPC006 SKM1 6H-emetine dihydrochloride hydrate (74)-0.63,0.8796856482430433,20
CPC014 VCAP 24H-hy-10966-10.0,0.8793531186015322,19
CPC012 VCAP 6H-BRD-K32896438-10.0,0.8787306752698592,20
CPC006 HEC108 6H-narciclasine-10.0,0.878475937440576,19
CPC006 HT29 6H-BRD-K90999434-10.0,0.878365194726295,14
CPC004 PC3 24H-sib 1893-10.0,0.8781185404799129,19
CPC006 A375 6H-curcubitacin i-10.0,0.8775544624442077,17
CPC008 A375 6H-kuc104220 kuc104220n-10.0,0.8773913667575567,6
CPC006 SKLU1 6H-tg101348-11.1,0.877303335094898,18
CPC019 HCC515 6H-BRD-K91145395-10.0,0.8770254354574956,19
CPC019 HCC515 6H-BRD-K23282736-10.0,0.8769805415252886,18
CPC014 VCAP 6H-bl-010-10.0,0.8768551157621587,16
CPC010 PC3 24H-BRD-K93229693-10.0,0.8768047367589962,13
CPC009 HA1E 6H-BRD-K58674774-10.0,0.8763867660153384,17
CPC018 A549 6H-wortmannin-10.0,0.8760096412728127,19
CPC001 HCC515 6H-angiogenesis inhibitor-10.0,0.8758615961765566,19
CPC006 A549 6H-pp-110-22.2,0.8750209927154147,20
CPC006 HCT116 6H-BRD-K56411643-10.0,0.8750069570431507,20
CPC006 A549 24H-BRD-K28907958-11.1,0.874840312360109,20
CPC008 A375 24H-ncgc00182362-01-10.0,0.874532894665813,20
CPC020 A375 6H-BRD-K02562327-10.0,0.874428389423656,12
CPC001 PC3 6H-genistin-10.0,0.8741952462705143,20
LJP006 HME1 24H-palbociclib-3.33,0.8732233477970619,20
LJP006 LNCAP 3H-torin-1-0.37,0.8731788924550439,20
CPC014 MCF7 6H-gr-237-10.0,0.8731600836029854,10
CPC006 HA1E 24H-promazine hydrochloride-10.0,0.8729919535083313,20
CPC003 HA1E 6H-gamma-linolenic acid (18:3 n-6)-10.0,0.8725926150224348,20
CPC006 A549 6H-BRD-K17140735-11.1,0.8724309140699174,20
CPC009 A549 6H-BRD-K38634661-10.0,0.8723664142283596,18
LJP007 PC3 24H-GSK-1059615-3.33,0.871940245749335,20
CPC004 HCC515 24H-rhamnetin-10.0,0.8715611251625703,18
CPC006 A375 6H-pp-30-11.1,0.8715247119813645,16
LJP008 MCF7 24H-CGK-733-10,0.8714091994193301,20
CPC014 HT29 6H-BRD-K38615104-10.0,0.8707039098579474,19
CPC014 HT29 6H-s1053-10.0,0.8705982320619745,18
LJP008 A549 24H-dasatinib-3.33,0.8703210947751097,20
CPC017 A549 24H-odq-10.0,0.8694450815570833,20
CPD001 PC3 24H-idoxuridine-10.0,0.8689168265023306,19
CPC006 NCIH596 6H-menadione-10.0,0.8689039329178208,19
CPC004 VCAP 24H-BRD-K77830450 (forskolin)-10.0,0.8685594009312749,1
CPC007 HA1E 6H-BRD-A47816767-10.0,0.868314090171808,17
CPC013 NPC 24H-BRD-K58347372-10.0,0.8682438361571011,19
CPC014 SKB 24H-BRD-U31801276-10.0,0.8680000252196013,13
CPC001 VCAP 6H-esculin hydrate-10.0,0.8676055790870876,1
CPC008 HT29 6H-kuc104256 kuc104256n-10.0,0.8676055790870876,1
CPC003 VCAP 24H-glipizide-10.0,0.8675252962278011,20
CPC001 VCAP 6H-fit-10.0,0.8674412045843422,17
CPC012 MCF7 6H-BRD-K01614657-10.0,0.8673930121100664,14
CPC004 HA1E 6H-cyclosporine-10.0,0.8669361915109587,16
CPC006 HCC515 24H-tpl2-40.0,0.8666043469456651,15
CPC017 A375 6H-jnj 10191584 maleate-10.0,0.8664971233923242,20
CPC006 MCF7 6H-BRD-K52075040-44.4,0.8662802175055427,20
CPC004 VCAP 6H-amodiaquin dihydrochloride dihydrate-10.0,0.8658130436254563,10
CPC019 A375 6H-BRD-K30849099-10.0,0.8657401147629815,15
CPC013 MCF7 24H-BRD-K19166598-10.0,0.865532765645913,19
CPC006 SW948 6H-BRD-K86574132-48.0,0.8647727550155331,17
CPD003 MCF7 24H-fluspirilen-10.0,0.8646601186161925,19
CPC010 MCF7 24H-dactinomycin-10.0,0.8644404489308282,20
CPC019 VCAP 6H-BRD-K74155249-10.0,0.8642995244704064,20
LJP006 HME1 3H-JNK-9L-1.11,0.8641643814676665,20
LJP008 HEPG2 24H-C646-10,0.8640553678380343,20
CPC009 HEPG2 6H-BRD-K26304855-10.0,0.8638286334270057,20
CPC006 HT29 6H-BRD-A31107743-0.09,0.8636672932480599,8
CPC017 A549 24H-chlorpromazine-10.0,0.8635088291527302,18
CPC015 MCF7 6H-ritodrine hydrochloride-10.0,0.8634980201602582,7
CPC006 H1299 6H-imd 0354-10.0,0.863187401817889,19
CPC006 OV7 6H-chemistry 2804-10.0,0.8630248792062,20
CPC006 PL21 6H-curcumin-48.0,0.862792222228904,20
CPC006 HCC515 6H-BRD-K94325918-10.0,0.8626492811587037,15
CPC019 PC3 24H-BRD-K51556300-10.0,0.8625926743097052,20
